task,protocol,subset,seed,direction,target,metric,value
VLE,vle_binary_state_pressure_high_extrapolation,2,2,isobaric,y,r2,0.989059708343004
VLE,vle_binary_state_pressure_high_extrapolation,2,2,isothermal,P,mae,4.022040267510508
VLE,vle_binary_state_pressure_high_extrapolation,2,2,isothermal,P,rmse,11.939795138999028
VLE,vle_binary_state_pressure_high_extrapolation,2,2,isothermal,P,r2,0.9931220163591984
VLE,vle_binary_state_pressure_high_extrapolation,2,2,isothermal,y,mae,0.007332789673204715
VLE,vle_binary_state_pressure_high_extrapolation,2,2,isothermal,y,rmse,0.010877527130008514
VLE,vle_binary_state_pressure_high_extrapolation,2,2,isothermal,y,r2,0.9991335803776418
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isobaric,T,mae,0.8321043290976093
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isobaric,T,rmse,1.2100354881596134
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isobaric,T,r2,0.9965489895023184
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isobaric,y,mae,0.016950488990623697
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isobaric,y,rmse,0.024861454293147518
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isobaric,y,r2,0.9918340254994462
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isothermal,P,mae,5.668535298605525
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isothermal,P,rmse,16.680916383426045
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isothermal,P,r2,0.9865752193422606
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isothermal,y,mae,0.007082418843535201
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isothermal,y,rmse,0.011988264601686704
VLE,vle_binary_state_pressure_high_extrapolation,all,3,isothermal,y,r2,0.9989476006548417
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isobaric,T,mae,0.8321043290976093
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isobaric,T,rmse,1.2100354881596134
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isobaric,T,r2,0.9965489895023184
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isobaric,y,mae,0.016950488990623697
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isobaric,y,rmse,0.024861454293147518
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isobaric,y,r2,0.9918340254994462
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isothermal,P,mae,5.668535298605525
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isothermal,P,rmse,16.680916383426045
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isothermal,P,r2,0.9865752193422606
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isothermal,y,mae,0.007082418843535201
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isothermal,y,rmse,0.011988264601686704
VLE,vle_binary_state_pressure_high_extrapolation,2,3,isothermal,y,r2,0.9989476006548417
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isobaric,T,mae,0.8584103875411178
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isobaric,T,rmse,1.219105521228613
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isobaric,T,r2,0.9964970602987844
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isobaric,y,mae,0.016831529989639517
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isobaric,y,rmse,0.0253333827189928
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isobaric,y,r2,0.991521064553368
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isothermal,P,mae,5.133032036814969
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isothermal,P,rmse,14.945712340190997
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isothermal,P,r2,0.9892229319238398
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isothermal,y,mae,0.007488330058346265
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isothermal,y,rmse,0.013996339547312909
VLE,vle_binary_state_pressure_high_extrapolation,all,4,isothermal,y,r2,0.9985655121678003
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isobaric,T,mae,0.8584103875411178
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isobaric,T,rmse,1.219105521228613
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isobaric,T,r2,0.9964970602987844
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isobaric,y,mae,0.016831529989639517
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isobaric,y,rmse,0.0253333827189928
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isobaric,y,r2,0.991521064553368
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isothermal,P,mae,5.133032036814969
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isothermal,P,rmse,14.945712340190997
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isothermal,P,r2,0.9892229319238398
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isothermal,y,mae,0.007488330058346265
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isothermal,y,rmse,0.013996339547312909
VLE,vle_binary_state_pressure_high_extrapolation,2,4,isothermal,y,r2,0.9985655121678003
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isobaric,T,mae,0.5875349888392816
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isobaric,T,rmse,0.8098003520800287
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isobaric,T,r2,0.998521501754019
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isobaric,y,mae,0.00992328014185173
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isobaric,y,rmse,0.016855912764850614
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isobaric,y,r2,0.9968881553289384
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isothermal,P,mae,1.823685259135492
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isothermal,P,rmse,10.10836152845685
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isothermal,P,r2,0.9484260139160502
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isothermal,y,mae,0.009167555580208105
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isothermal,y,rmse,0.014712043614240364
VLE,vle_binary_state_pressure_low_extrapolation,all,0,isothermal,y,r2,0.9982069407171937
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isobaric,T,mae,0.5875349888392816
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isobaric,T,rmse,0.8098003520800287
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isobaric,T,r2,0.998521501754019
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isobaric,y,mae,0.00992328014185173
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isobaric,y,rmse,0.016855912764850614
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isobaric,y,r2,0.9968881553289384
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isothermal,P,mae,1.823685259135492
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isothermal,P,rmse,10.10836152845685
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isothermal,P,r2,0.9484260139160502
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isothermal,y,mae,0.009167555580208105
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isothermal,y,rmse,0.014712043614240364
VLE,vle_binary_state_pressure_low_extrapolation,2,0,isothermal,y,r2,0.9982069407171937
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isobaric,T,mae,0.7102605887276751
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isobaric,T,rmse,1.0735888081937794
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isobaric,T,r2,0.9974013915754354
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isobaric,y,mae,0.011377788977567638
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isobaric,y,rmse,0.016321874361856968
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isobaric,y,r2,0.9970822140950851
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isothermal,P,mae,1.89989751518474
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isothermal,P,rmse,11.203604188089518
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isothermal,P,r2,0.9366444477555096
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isothermal,y,mae,0.009774666124805641
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isothermal,y,rmse,0.017381047242435065
VLE,vle_binary_state_pressure_low_extrapolation,all,1,isothermal,y,r2,0.9974973476708605
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isobaric,T,mae,0.7102605887276751
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isobaric,T,rmse,1.0735888081937794
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isobaric,T,r2,0.9974013915754354
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isobaric,y,mae,0.011377788977567638
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isobaric,y,rmse,0.016321874361856968
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isobaric,y,r2,0.9970822140950851
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isothermal,P,mae,1.89989751518474
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isothermal,P,rmse,11.203604188089518
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isothermal,P,r2,0.9366444477555096
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isothermal,y,mae,0.009774666124805641
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isothermal,y,rmse,0.017381047242435065
VLE,vle_binary_state_pressure_low_extrapolation,2,1,isothermal,y,r2,0.9974973476708605
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isobaric,T,mae,0.6314284179687466
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isobaric,T,rmse,0.9355247013303365
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isobaric,T,r2,0.9980267804525963
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isobaric,y,mae,0.010626872619513951
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isobaric,y,rmse,0.01737989006600124
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isobaric,y,r2,0.9966916807570705
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isothermal,P,mae,1.6522160586404582
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isothermal,P,rmse,10.10347873389642
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isothermal,P,r2,0.948475827005252
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isothermal,y,mae,0.008509655795665249
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isothermal,y,rmse,0.013691670547456588
VLE,vle_binary_state_pressure_low_extrapolation,all,2,isothermal,y,r2,0.9984470355211906
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isobaric,T,mae,0.6314284179687466
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isobaric,T,rmse,0.9355247013303365
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isobaric,T,r2,0.9980267804525963
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isobaric,y,mae,0.010626872619513951
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isobaric,y,rmse,0.01737989006600124
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isobaric,y,r2,0.9966916807570705
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isothermal,P,mae,1.6522160586404582
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isothermal,P,rmse,10.10347873389642
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isothermal,P,r2,0.948475827005252
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isothermal,y,mae,0.008509655795665249
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isothermal,y,rmse,0.013691670547456588
VLE,vle_binary_state_pressure_low_extrapolation,2,2,isothermal,y,r2,0.9984470355211906
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isobaric,T,mae,0.6963817243303528
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isobaric,T,rmse,0.9812673983398669
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isobaric,T,r2,0.9978291009365997
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isobaric,y,mae,0.010727141990406173
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isobaric,y,rmse,0.015878623337422706
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isobaric,y,r2,0.9972385381073404
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isothermal,P,mae,2.1503181583464954
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isothermal,P,rmse,10.193359813924472
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isothermal,P,r2,0.9475550258705245
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isothermal,y,mae,0.009509024658594366
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isothermal,y,rmse,0.015847500257773116
VLE,vle_binary_state_pressure_low_extrapolation,all,3,isothermal,y,r2,0.9979194882340595
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isobaric,T,mae,0.6963817243303528
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isobaric,T,rmse,0.9812673983398669
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isobaric,T,r2,0.9978291009365997
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isobaric,y,mae,0.010727141990406173
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isobaric,y,rmse,0.015878623337422706
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isobaric,y,r2,0.9972385381073404
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isothermal,P,mae,2.1503181583464954
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isothermal,P,rmse,10.193359813924472
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isothermal,P,r2,0.9475550258705245
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isothermal,y,mae,0.009509024658594366
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isothermal,y,rmse,0.015847500257773116
VLE,vle_binary_state_pressure_low_extrapolation,2,3,isothermal,y,r2,0.9979194882340595
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isobaric,T,mae,0.6269407017299081
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isobaric,T,rmse,0.921748507922772
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isobaric,T,r2,0.9980844663849887
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isobaric,y,mae,0.014835659041081155
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isobaric,y,rmse,0.020594594948647776
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isobaric,y,r2,0.9953546347119769
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isothermal,P,mae,1.7377241628422455
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isothermal,P,rmse,9.543594980365908
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isothermal,P,r2,0.9540280245080733
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isothermal,y,mae,0.010042382485271175
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isothermal,y,rmse,0.015606813159512954
VLE,vle_binary_state_pressure_low_extrapolation,all,4,isothermal,y,r2,0.9979822047121548
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isobaric,T,mae,0.6269407017299081
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isobaric,T,rmse,0.921748507922772
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isobaric,T,r2,0.9980844663849887
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isobaric,y,mae,0.014835659041081155
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isobaric,y,rmse,0.020594594948647776
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isobaric,y,r2,0.9953546347119769
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isothermal,P,mae,1.7377241628422455
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isothermal,P,rmse,9.543594980365908
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isothermal,P,r2,0.9540280245080733
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isothermal,y,mae,0.010042382485271175
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isothermal,y,rmse,0.015606813159512954
VLE,vle_binary_state_pressure_low_extrapolation,2,4,isothermal,y,r2,0.9979822047121548
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isobaric,T,mae,1.1521907616670806
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isobaric,T,rmse,2.041364800300218
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isobaric,T,r2,0.9962550420893156
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isobaric,y,mae,0.020587579257951526
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isobaric,y,rmse,0.03475744180743902
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isobaric,y,r2,0.9895033935692882
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isothermal,P,mae,6.731083289786891
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isothermal,P,rmse,18.049864662086456
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isothermal,P,r2,0.9816567910013345
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isothermal,y,mae,0.01181541521514815
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isothermal,y,rmse,0.02082937814927142
VLE,vle_binary_state_temperature_high_extrapolation,all,0,isothermal,y,r2,0.9951242572988315
VLE,vle_binary_state_temperature_high_extrapolation,2,0,isobaric,T,mae,1.1521907616670806
VLE,vle_binary_state_temperature_high_extrapolation,2,0,isobaric,T,rmse,2.041364800300218
VLE,vle_binary_state_temperature_high_extrapolation,2,0,isobaric,T,r2,0.9962550420893156
VLE,vle_binary_state_temperature_high_extrapolation,2,0,isobaric,y,mae,0.020587579257951526
VLE,vle_binary_state_temperature_high_extrapolation,2,0,isobaric,y,rmse,0.03475744180743902
